Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,Paul Fitzpatrick,1114,00:37:52,M3039,1,Male,1
2,Michael Peck,5286,00:39:21,M5059,1,Male,2
3,Isaac Happy,1162,00:39:21,M0019,1,Male,3
4,Stephen Tan,1006,00:39:34,M4049,1,Male,4
5,Roman Kay,5187,00:39:36,M0019,2,Male,5
6,Oliver Johnson,8255,00:41:07,,,---,1
7,Jackson Brierly,2154,00:41:55,M2029,1,Male,6
8,Luke Leaver,5209,00:41:56,M3039,2,Male,7
9,Eli Kay,5186,00:43:17,M0019,3,Male,8
10,James Clarke,5057,00:43:23,M3039,3,Male,9
11,Calum Anderson,1048,00:43:49,M3039,4,Male,10
12,Tales Melo,5245,00:44:06,M3039,5,Male,11
13,Julia Sweeney,5334,00:44:09,F3039,1,Female,1
14,Rhys Jolly,8291,00:44:35,M3039,6,Male,12
15,Holly Thomas,5348,00:44:37,F3039,2,Female,2
16,Jon Vyce,1099,00:44:48,M5059,2,Male,13
17,Grady Bower,5033,00:44:54,M2029,2,Male,14
18,Anna Hickey,5156,00:45:04,F3039,3,Female,3
19,Ben Forbes,5114,00:45:20,M3039,7,Male,15
20,Jerome Cudmore,1215,00:46:01,M6069,1,Male,16
21,Iain Gillanders,5122,00:46:12,M3039,8,Male,17
22,Justin Bird,0271,00:46:38,M4049,2,Male,18
23,Melissa Chan Chui,8292,00:46:42,F3039,4,Female,4
24,Dinesh Lal,5202,00:47:00,M4049,3,Male,19
25,Roman Kruszewski,5201,00:47:16,M6069,2,Male,20
26,Yevgen Polyak,1171,00:47:52,M3039,9,Male,21
27,Tim Hunt,5170,00:48:06,M3039,10,Male,22
28,Daniel Weber,8234,00:48:18,M3039,11,Male,23
29,Kim Klouwens,1058,00:48:18,F5059,1,Female,5
30,Jo Lofroth,8257,00:48:24,F4049,1,Female,6
31,William Eivers,8286,00:48:27,M4049,4,Male,24
32,Stephen Maynard,1122,00:48:37,M4049,5,Male,25
